"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SRCRB4D","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.01,0.992,0.441,NA,NA,NA,1.27e-05
"TRIM38","Lymphocyte","PTSD","Wald ratio",1,0.019,0.025,1.019,0.441,NA,NA,NA,0.000419623
"DENND1A","Lymphocyte","PTSD","Wald ratio",1,-0.013,0.016,0.988,0.446,NA,NA,NA,0.001548612
"YEATS4","Lymphocyte","PTSD","Wald ratio",1,0.022,0.029,1.022,0.45,NA,NA,NA,0.009637626
"KIFAP3","Lymphocyte","PTSD","Wald ratio",1,0.019,0.025,1.019,0.451,NA,NA,NA,0.000383397
"WDR91","Lymphocyte","PTSD","Wald ratio",1,-0.022,0.029,0.978,0.455,NA,NA,NA,0.010796029
"CHST11","Lymphocyte","PTSD","Wald ratio",1,0.011,0.015,1.012,0.455,NA,NA,NA,0.010283819
"PIK3R6","Lymphocyte","PTSD","Wald ratio",1,0.023,0.031,1.023,0.459,NA,NA,NA,0.010235038
"PTGIR","Lymphocyte","PTSD","Wald ratio",1,0.024,0.033,1.025,0.459,NA,NA,NA,0.009982512
"WDR18","Lymphocyte","PTSD","Wald ratio",1,-0.022,0.031,0.978,0.478,NA,NA,NA,0.009827192
"KCNQ1","Lymphocyte","PTSD","Wald ratio",1,0.018,0.026,1.018,0.481,NA,NA,NA,0.001326069
"GPR146","Lymphocyte","PTSD","Wald ratio",1,-0.032,0.045,0.969,0.481,NA,NA,NA,0.01274341
"MRPL28","Lymphocyte","PTSD","Wald ratio",1,-0.019,0.028,0.981,0.481,NA,NA,NA,0.008374153
"RRP12","Lymphocyte","PTSD","Wald ratio",1,-0.019,0.028,0.981,0.494,NA,NA,NA,0.00946633
"ACSF3","Lymphocyte","PTSD","Wald ratio",1,-0.023,0.033,0.977,0.495,NA,NA,NA,0.003596752
"BIK","Lymphocyte","PTSD","Wald ratio",1,0.012,0.017,1.012,0.496,NA,NA,NA,0.000578654
"CACNA1E","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.009,0.994,0.499,NA,NA,NA,0.009357255
"KCTD1","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.012,0.992,0.501,NA,NA,NA,0.000251344
"PPP4R2","Lymphocyte","PTSD","Wald ratio",1,-0.019,0.029,0.981,0.501,NA,NA,NA,0.008913969
"PLCG2","Lymphocyte","PTSD","Wald ratio",1,-0.013,0.019,0.987,0.502,NA,NA,NA,0.008195367
"SMG1","Lymphocyte","PTSD","Wald ratio",1,0.01,0.015,1.01,0.504,NA,NA,NA,0.00199138
"FCRLA","Lymphocyte","PTSD","Wald ratio",1,-0.02,0.03,0.98,0.508,NA,NA,NA,0.009457475
"DTD1","Lymphocyte","PTSD","Wald ratio",1,-0.012,0.019,0.988,0.512,NA,NA,NA,0.002573888
"HECW2","Lymphocyte","PTSD","Wald ratio",1,-0.015,0.024,0.985,0.518,NA,NA,NA,0.002835779
"RPA3-AS1","Lymphocyte","PTSD","Wald ratio",1,0.009,0.014,1.009,0.522,NA,NA,NA,0.003543087
"GFOD1","Lymphocyte","PTSD","Wald ratio",1,-0.019,0.029,0.982,0.525,NA,NA,NA,0.007628236
"UBE2E3","Lymphocyte","PTSD","Wald ratio",1,0.013,0.02,1.013,0.528,NA,NA,NA,0.009806606
"C21orf58","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.013,0.992,0.529,NA,NA,NA,0.009264148
"RP11-42I10.1","Lymphocyte","PTSD","Wald ratio",1,0.012,0.019,1.012,0.529,NA,NA,NA,0.000316373
"CMC2","Lymphocyte","PTSD","Wald ratio",1,-0.029,0.046,0.971,0.53,NA,NA,NA,0.011648797
"DOCK10","Lymphocyte","PTSD","Wald ratio",1,0.011,0.017,1.011,0.53,NA,NA,NA,0.009143139
"CAPZB","Lymphocyte","PTSD","Wald ratio",1,-0.012,0.019,0.988,0.537,NA,NA,NA,0.002432589
"THEM6","Lymphocyte","PTSD","Wald ratio",1,-0.017,0.028,0.983,0.537,NA,NA,NA,0.000354285
"EXOSC9","Lymphocyte","PTSD","Wald ratio",1,0.016,0.026,1.016,0.541,NA,NA,NA,0.001034802
"CLASP1","Lymphocyte","PTSD","Wald ratio",1,0.01,0.016,1.01,0.541,NA,NA,NA,0.000126908
"ZNF83","Lymphocyte","PTSD","Wald ratio",1,0.025,0.04,1.025,0.543,NA,NA,NA,0.00431331
"PYROXD2","Lymphocyte","PTSD","Wald ratio",1,-0.019,0.032,0.981,0.546,NA,NA,NA,0.001495594
"ADAMTSL3","Lymphocyte","PTSD","Wald ratio",1,0.011,0.019,1.011,0.551,NA,NA,NA,0.00030406
"LL22NC03-30E12.13","Lymphocyte","PTSD","Wald ratio",1,-0.011,0.019,0.989,0.553,NA,NA,NA,0.008831073
"TTC39C","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.012,0.993,0.553,NA,NA,NA,6.65e-05
"RP11-179A10.1","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.015,0.991,0.554,NA,NA,NA,0.002055386
"RP11-219G17.4","Lymphocyte","PTSD","Wald ratio",1,0.016,0.027,1.016,0.555,NA,NA,NA,3.48e-05
"TLDC1","Lymphocyte","PTSD","Inverse variance weighted",2,-0.042,0.071,0.959,0.557,NA,0.037056418,NA,0.008358898
"SND1","Lymphocyte","PTSD","Wald ratio",1,-0.02,0.033,0.981,0.557,NA,NA,NA,0.006499393
"MGAT5","Lymphocyte","PTSD","Wald ratio",1,0.007,0.013,1.007,0.559,NA,NA,NA,6.62e-05
"DEAF1","Lymphocyte","PTSD","Wald ratio",1,-0.01,0.018,0.99,0.559,NA,NA,NA,0.009295738
"GPR35","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.013,0.992,0.562,NA,NA,NA,0.002832905
"ZPBP2","Lymphocyte","PTSD","Wald ratio",1,0.012,0.02,1.012,0.563,NA,NA,NA,0.007735488
"RGPD8","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.008,0.995,0.568,NA,NA,NA,7.73e-06
"NT5E","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.011,0.994,0.569,NA,NA,NA,9.11e-06
"MADCAM1","Lymphocyte","PTSD","Wald ratio",1,-0.037,0.066,0.963,0.571,NA,NA,NA,0.032897429
"FAM189A1","Lymphocyte","PTSD","Wald ratio",1,0.01,0.019,1.011,0.573,NA,NA,NA,4.01e-05
"PRKCE","Lymphocyte","PTSD","Wald ratio",1,-0.015,0.027,0.985,0.575,NA,NA,NA,0.001985232
"ARID1B","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.015,0.992,0.576,NA,NA,NA,0.000233293
"FKBP2","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.017,0.991,0.578,NA,NA,NA,0.007499365
"METTL21A","Lymphocyte","PTSD","Wald ratio",1,0.008,0.014,1.008,0.581,NA,NA,NA,0.008851254
"GLYAT","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.013,0.993,0.585,NA,NA,NA,0.008601296
"PLXNC1","Lymphocyte","PTSD","Wald ratio",1,0.02,0.037,1.02,0.585,NA,NA,NA,2.72e-06
"GLDC","Lymphocyte","PTSD","Wald ratio",1,0.006,0.011,1.006,0.594,NA,NA,NA,0.008357254
"SNX10","Lymphocyte","PTSD","Wald ratio",1,-0.01,0.019,0.99,0.597,NA,NA,NA,0.009022261
"ITGAE","Lymphocyte","PTSD","Wald ratio",1,-0.015,0.029,0.985,0.598,NA,NA,NA,0.008379793
"RP11-157N3.1","Lymphocyte","PTSD","Wald ratio",1,0.007,0.013,1.007,0.599,NA,NA,NA,0.000102043
"PTK7","Lymphocyte","PTSD","Wald ratio",1,0.009,0.017,1.009,0.603,NA,NA,NA,2.38e-06
"SRP14-AS1","Lymphocyte","PTSD","Wald ratio",1,0.013,0.025,1.013,0.604,NA,NA,NA,0.016613501
"NEU4","Lymphocyte","PTSD","Wald ratio",1,-0.011,0.021,0.989,0.611,NA,NA,NA,0.00948512
"FAM174B","Lymphocyte","PTSD","Wald ratio",1,-0.017,0.033,0.983,0.613,NA,NA,NA,0.008617083
"AP3S2","Lymphocyte","PTSD","Wald ratio",1,-0.012,0.023,0.989,0.615,NA,NA,NA,0.000759498
"SDSL","Lymphocyte","PTSD","Wald ratio",1,-0.021,0.041,0.98,0.619,NA,NA,NA,0.000341348
"KNTC1","Lymphocyte","PTSD","Wald ratio",1,0.007,0.013,1.007,0.619,NA,NA,NA,0.001698903
"PMEPA1","Lymphocyte","PTSD","Wald ratio",1,0.012,0.024,1.012,0.625,NA,NA,NA,0.000436283
"DCPS","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.019,0.991,0.627,NA,NA,NA,0.008019255
"RNU6-1337P","Lymphocyte","PTSD","Wald ratio",1,0.008,0.016,1.008,0.627,NA,NA,NA,0.00823308
"CASS4","Lymphocyte","PTSD","Wald ratio",1,0.009,0.018,1.009,0.627,NA,NA,NA,0.009813151
"OSTF1","Lymphocyte","PTSD","Wald ratio",1,0.011,0.023,1.011,0.628,NA,NA,NA,0.001829807
"CAMK4","Lymphocyte","PTSD","Wald ratio",1,0.011,0.022,1.011,0.632,NA,NA,NA,0.009097875
"RP5-1198O20.4","Lymphocyte","PTSD","Wald ratio",1,-0.01,0.02,0.99,0.635,NA,NA,NA,0.010759587
"KCNA6","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.012,0.994,0.636,NA,NA,NA,6.53e-06
"XAF1","Lymphocyte","PTSD","Wald ratio",1,0.005,0.01,1.005,0.636,NA,NA,NA,0.008401175
"SAA1","Lymphocyte","PTSD","Wald ratio",1,0.011,0.023,1.011,0.636,NA,NA,NA,2.36e-06
"TCEB1P28","Lymphocyte","PTSD","Wald ratio",1,-0.014,0.03,0.986,0.64,NA,NA,NA,0.001500761
"ALG8","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.014,0.993,0.641,NA,NA,NA,0.007933078
"RPS10-NUDT3","Lymphocyte","PTSD","Wald ratio",1,0.012,0.026,1.012,0.645,NA,NA,NA,0.002916953
"DNAH11","Lymphocyte","PTSD","Wald ratio",1,0.006,0.012,1.006,0.646,NA,NA,NA,0.002119428
"SH3TC1","Lymphocyte","PTSD","Wald ratio",1,-0.013,0.029,0.987,0.65,NA,NA,NA,0.011741038
"RP1-152L7.5","Lymphocyte","PTSD","Wald ratio",1,0.011,0.024,1.011,0.652,NA,NA,NA,0.005029489
"B4GALT4","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.009,0.996,0.653,NA,NA,NA,4.85e-05
"PPFIBP2","Lymphocyte","PTSD","Wald ratio",1,-0.014,0.031,0.986,0.653,NA,NA,NA,0.00801193
"PM20D2","Lymphocyte","PTSD","Wald ratio",1,0.006,0.013,1.006,0.654,NA,NA,NA,1.98e-05
"FAM193A","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.02,0.991,0.655,NA,NA,NA,0.005612341
"ZFAT","Lymphocyte","PTSD","Wald ratio",1,-0.014,0.031,0.986,0.656,NA,NA,NA,0.008392564
"UST","Lymphocyte","PTSD","Wald ratio",1,0.011,0.025,1.011,0.657,NA,NA,NA,0.006928823
"RBFOX3","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.013,0.994,0.657,NA,NA,NA,0.009198159
"TANGO6","Lymphocyte","PTSD","Wald ratio",1,0.005,0.012,1.005,0.658,NA,NA,NA,0.013162102
"BRF1","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.02,0.991,0.659,NA,NA,NA,0.009242696
"RP5-940F7.2","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.014,0.994,0.664,NA,NA,NA,0.008814578
"LITAF","Lymphocyte","PTSD","Wald ratio",1,0.007,0.016,1.007,0.665,NA,NA,NA,0.008140542
"ZDHHC13","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.021,0.991,0.665,NA,NA,NA,0.001730312
"CCDC155","Lymphocyte","PTSD","Wald ratio",1,0.013,0.029,1.013,0.665,NA,NA,NA,0.008033801
"MARK4","Lymphocyte","PTSD","Wald ratio",1,0.007,0.017,1.007,0.666,NA,NA,NA,8.21e-05
"MOXD1","Lymphocyte","PTSD","Wald ratio",1,0.008,0.018,1.008,0.669,NA,NA,NA,0.010829498
"INPP1","Lymphocyte","PTSD","Wald ratio",1,0.012,0.028,1.012,0.669,NA,NA,NA,0.008604167
"RP11-431M7.2","Lymphocyte","PTSD","Wald ratio",1,-0.015,0.035,0.985,0.672,NA,NA,NA,0.004758261
"BCAS4","Lymphocyte","PTSD","Wald ratio",1,-0.01,0.025,0.99,0.673,NA,NA,NA,0.00026018
"BIN1","Lymphocyte","PTSD","Wald ratio",1,0.011,0.027,1.011,0.677,NA,NA,NA,0.001702097
"SP100","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.023,0.991,0.679,NA,NA,NA,0.008449748
"INTS8","Lymphocyte","PTSD","Wald ratio",1,-0.016,0.039,0.984,0.68,NA,NA,NA,0.004223094
"ELMO1","Lymphocyte","PTSD","Wald ratio",1,0.006,0.014,1.006,0.682,NA,NA,NA,0.000260789
"BMP8B","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.012,0.995,0.688,NA,NA,NA,0.008387172
"RP11-282I1.1","Lymphocyte","PTSD","Wald ratio",1,0.009,0.022,1.009,0.689,NA,NA,NA,0.001118588
"GPHN","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.015,0.994,0.692,NA,NA,NA,2.4e-05
"ACCS","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.024,0.991,0.693,NA,NA,NA,0.0094667
"FRMD4A","Lymphocyte","PTSD","Wald ratio",1,0.006,0.016,1.006,0.694,NA,NA,NA,2.52e-05
"USP48","Lymphocyte","PTSD","Wald ratio",1,0.012,0.032,1.013,0.695,NA,NA,NA,0.009394041
"AC079630.2","Lymphocyte","PTSD","Wald ratio",1,0.007,0.018,1.007,0.705,NA,NA,NA,0.008535923
"AGA","Lymphocyte","PTSD","Wald ratio",1,0.006,0.015,1.006,0.705,NA,NA,NA,0.001446638
"NINJ2","Lymphocyte","PTSD","Wald ratio",1,-0.011,0.03,0.989,0.707,NA,NA,NA,0.007623493
"CUX1","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.019,0.993,0.709,NA,NA,NA,0.001477664
"UBAC2","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.023,0.992,0.709,NA,NA,NA,0.008104121
"NEDD9","Lymphocyte","PTSD","Wald ratio",1,0.005,0.015,1.006,0.711,NA,NA,NA,0.001481224
"RASSF2","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.019,0.993,0.711,NA,NA,NA,0.007996845
"RP11-716O23.2","Lymphocyte","PTSD","Wald ratio",1,0.011,0.029,1.011,0.712,NA,NA,NA,0.005716324
"VAMP1","Lymphocyte","PTSD","Wald ratio",1,0.011,0.03,1.011,0.717,NA,NA,NA,0.004935264
"CLEC16A","Lymphocyte","PTSD","Wald ratio",1,0.008,0.022,1.008,0.72,NA,NA,NA,0.006029186
"HLA-DPB2","Lymphocyte","PTSD","Wald ratio",1,0.009,0.024,1.009,0.72,NA,NA,NA,0.010212249
"AGPAT6","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.022,0.992,0.72,NA,NA,NA,0.000956624
"PDIA6","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.02,0.993,0.721,NA,NA,NA,0.003461213
"UCK2","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.016,0.994,0.721,NA,NA,NA,0.007958257
"ARSB","Lymphocyte","PTSD","Wald ratio",1,0.008,0.023,1.008,0.722,NA,NA,NA,0.000170072
"GNA12","Lymphocyte","PTSD","Wald ratio",1,0.005,0.014,1.005,0.73,NA,NA,NA,0.000138503
"PNOC","Lymphocyte","PTSD","Wald ratio",1,0.009,0.027,1.009,0.731,NA,NA,NA,0.007921905
"STK33","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.017,0.994,0.732,NA,NA,NA,4.96e-05
"GPR133","Lymphocyte","PTSD","Wald ratio",1,0.007,0.019,1.007,0.733,NA,NA,NA,0.008121814
"CAMK1D","Lymphocyte","PTSD","Wald ratio",1,0.007,0.02,1.007,0.734,NA,NA,NA,0.003232694
"TRAM2","Lymphocyte","PTSD","Wald ratio",1,0.005,0.014,1.005,0.734,NA,NA,NA,0.008303574
"RPF2","Lymphocyte","PTSD","Wald ratio",1,0.009,0.026,1.009,0.735,NA,NA,NA,0.010013117
"INPP5B","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.014,0.995,0.736,NA,NA,NA,0.008829696
"AC079610.1","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.008,0.997,0.739,NA,NA,NA,0.007841899
"ADCY3","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.024,0.992,0.744,NA,NA,NA,0.006982466
"DSC2","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.02,0.993,0.745,NA,NA,NA,0.002339489
"MAP6","Lymphocyte","PTSD","Wald ratio",1,0.004,0.012,1.004,0.747,NA,NA,NA,0.007761881
"CYP4F9P","Lymphocyte","PTSD","Wald ratio",1,0.008,0.026,1.008,0.748,NA,NA,NA,1.5e-06
"RNU6-927P","Lymphocyte","PTSD","Wald ratio",1,-0.008,0.026,0.992,0.751,NA,NA,NA,0.004713882
"ABCC4","Lymphocyte","PTSD","Wald ratio",1,-0.01,0.031,0.99,0.751,NA,NA,NA,0.001800624
"GSDMD","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.016,0.995,0.755,NA,NA,NA,0.002073505
"SLC1A1","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.021,0.993,0.755,NA,NA,NA,0.008809196
"RIBC2","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.014,0.996,0.756,NA,NA,NA,0.001209802
"LRRC16A","Lymphocyte","PTSD","Wald ratio",1,0.004,0.013,1.004,0.759,NA,NA,NA,0.007776002
"ARHGAP22","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.015,0.996,0.761,NA,NA,NA,0.000418145
"B4GALT1","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.02,0.994,0.761,NA,NA,NA,0.008177381
"RERE","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.02,0.994,0.762,NA,NA,NA,0.000549722
"AGMAT","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.029,0.991,0.763,NA,NA,NA,0.00771278
"TRIM14","Lymphocyte","PTSD","Wald ratio",1,0.005,0.017,1.005,0.764,NA,NA,NA,0.008931973
"CCS","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.008,0.998,0.765,NA,NA,NA,9.38e-06
"SH3PXD2A","Lymphocyte","PTSD","Wald ratio",1,0.006,0.021,1.006,0.765,NA,NA,NA,0.007605869
"SLC15A4","Lymphocyte","PTSD","Wald ratio",1,0.004,0.013,1.004,0.766,NA,NA,NA,0.00780699
"SLC37A1","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.015,0.995,0.767,NA,NA,NA,0.012630156
"BCAT1","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.014,0.996,0.768,NA,NA,NA,0.010785115
"SERPINF1","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.016,0.995,0.774,NA,NA,NA,0.00304162
"AGPAT3","Lymphocyte","PTSD","Wald ratio",1,0.008,0.03,1.008,0.783,NA,NA,NA,0.002031289
"TMPRSS9","Lymphocyte","PTSD","Wald ratio",1,0.003,0.01,1.003,0.784,NA,NA,NA,5.96e-05
"AL162853.1","Lymphocyte","PTSD","Wald ratio",1,0.004,0.015,1.004,0.79,NA,NA,NA,5.42e-05
"SLC7A7","Lymphocyte","PTSD","Wald ratio",1,0.004,0.016,1.004,0.793,NA,NA,NA,0.007983766
"CTA-126B4.7","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.016,0.996,0.797,NA,NA,NA,0.008926613
"KB-1047C11.2","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.022,0.995,0.8,NA,NA,NA,0.007021084
"NCF2","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.037,0.991,0.803,NA,NA,NA,0.003665078
"FAM3C","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.018,0.995,0.804,NA,NA,NA,0.000204163
"JADE2","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.015,0.996,0.805,NA,NA,NA,0.00067371
"DAPK1","Lymphocyte","PTSD","Wald ratio",1,0.004,0.017,1.004,0.806,NA,NA,NA,0.008701465
"VRK1","Lymphocyte","PTSD","Wald ratio",1,0.005,0.019,1.005,0.81,NA,NA,NA,0.000579608
"LLGL2","Lymphocyte","PTSD","Wald ratio",1,0.004,0.016,1.004,0.813,NA,NA,NA,0.007732608
"SNN","Lymphocyte","PTSD","Wald ratio",1,0.007,0.029,1.007,0.814,NA,NA,NA,0.002140072
"TYW1","Lymphocyte","PTSD","Wald ratio",1,0.005,0.022,1.005,0.816,NA,NA,NA,0.001467921
"RBM33","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.016,0.996,0.817,NA,NA,NA,0.009419174
"FAM171A1","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.017,0.996,0.818,NA,NA,NA,0.004977102
"DTX3L","Lymphocyte","PTSD","Wald ratio",1,0.006,0.027,1.006,0.818,NA,NA,NA,0.009261637
"TTC39B","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.014,0.997,0.819,NA,NA,NA,0.00776201
"SPTBN1","Lymphocyte","PTSD","Wald ratio",1,0.007,0.031,1.007,0.822,NA,NA,NA,0.008760777
"AC064834.2","Lymphocyte","PTSD","Wald ratio",1,-0.006,0.025,0.994,0.822,NA,NA,NA,0.001545615
"ZDHHC7","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.012,0.997,0.825,NA,NA,NA,0.005497622
"FGFR1OP","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.018,0.996,0.829,NA,NA,NA,0.00656102
"LINC00423","Lymphocyte","PTSD","Wald ratio",1,-0.009,0.041,0.991,0.829,NA,NA,NA,0.012001815
"ADAMTS7","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.033,0.993,0.831,NA,NA,NA,0.006383289
"BTD","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.012,0.997,0.836,NA,NA,NA,0.000448904
"SNX29","Lymphocyte","PTSD","Wald ratio",1,0.005,0.024,1.005,0.838,NA,NA,NA,0.007419371
"ENTPD1","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.017,0.997,0.839,NA,NA,NA,0.007333865
"RPS9","Lymphocyte","PTSD","Wald ratio",1,-0.007,0.035,0.993,0.839,NA,NA,NA,0.00427807
"IQSEC1","Lymphocyte","PTSD","Wald ratio",1,0.005,0.025,1.005,0.842,NA,NA,NA,0.009107992
"TBC1D4","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.013,0.997,0.846,NA,NA,NA,0.006914782
"MSH6","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.022,0.996,0.85,NA,NA,NA,0.0084988
"RP11-693J15.3","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.011,0.998,0.855,NA,NA,NA,0.007447067
"PSMC3","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.017,0.997,0.869,NA,NA,NA,0.0003339
"CTSH","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.017,0.997,0.869,NA,NA,NA,0.007918038
"TIFA","Lymphocyte","PTSD","Wald ratio",1,0.003,0.018,1.003,0.872,NA,NA,NA,0.008406946
"ANKH","Lymphocyte","PTSD","Wald ratio",1,0.001,0.009,1.001,0.878,NA,NA,NA,0.000156916
"NDUFA12","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.029,0.995,0.878,NA,NA,NA,0.007798461
"GPATCH2L","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.018,0.997,0.883,NA,NA,NA,5.95e-06
"GNG2","Lymphocyte","PTSD","Wald ratio",1,-0.005,0.036,0.995,0.885,NA,NA,NA,0.003512158
"TSPAN18","Lymphocyte","PTSD","Wald ratio",1,0.002,0.016,1.002,0.887,NA,NA,NA,0.000726332
"RNU6-131P","Lymphocyte","PTSD","Wald ratio",1,0.003,0.019,1.003,0.887,NA,NA,NA,0.001066905
"ZSCAN10","Lymphocyte","PTSD","Wald ratio",1,0.003,0.021,1.003,0.89,NA,NA,NA,0.000167287
"ZC2HC1A","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.011,0.999,0.891,NA,NA,NA,0.00016919
"TRIO","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.023,0.997,0.892,NA,NA,NA,0.008406669
"PIGL","Lymphocyte","PTSD","Wald ratio",1,0.002,0.016,1.002,0.893,NA,NA,NA,0.001575043
"CD244","Lymphocyte","PTSD","Wald ratio",1,-0.004,0.026,0.996,0.894,NA,NA,NA,0.001897701
"LARGE","Lymphocyte","PTSD","Inverse variance weighted",2,0.002,0.018,1.002,0.896,NA,0.195209661,NA,0.000289723
"PKHD1L1","Lymphocyte","PTSD","Wald ratio",1,0.002,0.017,1.002,0.899,NA,NA,NA,0.003190459
"INSIG2","Lymphocyte","PTSD","Wald ratio",1,0.003,0.021,1.003,0.901,NA,NA,NA,0.000593222
"PARVB","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.021,0.998,0.907,NA,NA,NA,8.48e-05
"RP11-734K21.2","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.018,0.998,0.908,NA,NA,NA,0.000161935
"BCAS1","Lymphocyte","PTSD","Wald ratio",1,0.004,0.033,1.004,0.91,NA,NA,NA,0.007470599
"NDUFS5","Lymphocyte","PTSD","Wald ratio",1,0.004,0.039,1.004,0.911,NA,NA,NA,0.007977451
"RP11-513G19.1","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.023,0.997,0.911,NA,NA,NA,0.00529501
"AKAP13","Lymphocyte","PTSD","Wald ratio",1,0.002,0.014,1.002,0.915,NA,NA,NA,0.002052454
"MYCBPAP","Lymphocyte","PTSD","Wald ratio",1,0.002,0.019,1.002,0.915,NA,NA,NA,0.00392594
"SAMSN1","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.013,0.999,0.918,NA,NA,NA,0.007707999
"VAV2","Lymphocyte","PTSD","Inverse variance weighted",2,0.002,0.022,1.002,0.922,NA,0.451186693,NA,0.009778848
"TRIM47","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.013,0.999,0.923,NA,NA,NA,0.008536538
"LAMC1","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.025,0.998,0.925,NA,NA,NA,0.000674088
"LAMA2","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.023,0.998,0.925,NA,NA,NA,0.004659608
"GRM8","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.014,0.999,0.926,NA,NA,NA,0.007503978
"GCH1","Lymphocyte","PTSD","Wald ratio",1,-0.003,0.039,0.997,0.933,NA,NA,NA,0.00758439
"BCL2L14","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.028,0.998,0.934,NA,NA,NA,0.001310749
"DMXL2","Lymphocyte","PTSD","Wald ratio",1,0.001,0.014,1.001,0.935,NA,NA,NA,0.00228573
"ZNF568","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.014,0.999,0.946,NA,NA,NA,0.007342303
"SLC12A8","Lymphocyte","PTSD","Wald ratio",1,-0.002,0.025,0.998,0.947,NA,NA,NA,0.011079861
"MYO1D","Lymphocyte","PTSD","Wald ratio",1,0.001,0.017,1.001,0.948,NA,NA,NA,1.55e-06
"ZNF341","Lymphocyte","PTSD","Wald ratio",1,-0.001,0.021,0.999,0.949,NA,NA,NA,0.001404149
